dataset,model,status,query_id,spectrum_id,casmi_id,adduct,precursor_mz,collision_energy_used,true_candidate_id,candidate_pool_policy,candidate_count,predicted_spectrum_count,failed_prediction_count,nan_score_count,true_rank,top1_correct,top5_correct,top10_correct,reciprocal_rank,top1_candidate_smiles,top1_tanimoto,formula_accuracy,score_name,elapsed_seconds
CASMI2022,massformer,completed,189,189,417,[M+H]+,368.217760698508,40,CASMI_MOL_1196983,full_query_candidate_set,3839,3839,0,0,3761.0,False,False,False,0.00026588673225206064,Cc1n[nH]c(Cc2ccc(NC(=O)N(C)CCCc3cnn(C)c3)cc2)n1,0.15384615384615385,False,binned_cosine_1Da,188.71265721321106
CASMI2022,massformer,completed,190,190,420,[M+H]+,275.163853197791,40,CASMI_MOL_1196940,full_query_candidate_set,9134,9134,0,0,3006.0,False,False,False,0.00033266799733865603,COc1ccc2c(c1)C(=O)CC1(CCC(C)C(C)C1)O2,0.15492957746478872,True,binned_cosine_1Da,398.5783088207245
CASMI2022,massformer,completed,191,191,421,[M+H]+,487.341250778403,40,CASMI_MOL_1196908,full_query_candidate_set,1876,1876,0,0,1206.0,False,False,False,0.0008291873963515755,CC(=O)OC1CC(=CC=C2CCCC3(C)C(C(C)CCCC(C)(C)O)=CCC23)CC(OC(C)=O)C1,0.11764705882352941,True,binned_cosine_1Da,104.1474096775055
CASMI2022,massformer,completed,192,192,422,[M+H]+,661.39362166225,40,CASMI_MOL_1196984,full_query_candidate_set,735,735,0,0,81.0,False,False,False,0.012345679012345678,C=C(C)C1CCC2(OC(=O)COCC(=O)O)CCC3(C)C(CCC4C5(C)CCC(OC(=O)COCC(=O)O)C(C)(C)C5CCC43C)C12,0.15447154471544716,True,binned_cosine_1Da,60.73740005493164
CASMI2022,massformer,completed,193,193,423,[M+H]+,441.226683930043,40,CASMI_MOL_1196985,full_query_candidate_set,7937,7937,0,0,43.0,False,False,False,0.023255813953488372,Nc1ncnc2c1ncn2C1OC(CNC(=O)C23CC4CC5CC(C2)C4C5C3)C(O)C1O,0.06666666666666667,False,binned_cosine_1Da,418.21595430374146
CASMI2022,massformer,completed,194,194,428,[M+H]+,315.090498851477,40,CASMI_MOL_1196986,full_query_candidate_set,9378,9378,0,0,16.0,False,False,False,0.0625,O=S(=O)(Nc1cccc(-c2cn3cccnc3n2)c1)C1CC1,0.17142857142857143,True,binned_cosine_1Da,435.8345284461975
CASMI2022,massformer,completed,195,195,430,[M+H]+,663.227678443159,40,CASMI_MOL_1196987,full_query_candidate_set,1274,1274,0,0,1220.0,False,False,False,0.000819672131147541,CC(=O)OCC1OC(OCCC(=NCc2ccccc2)NS(=O)(=O)c2ccc(C)cc2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.13559322033898305,False,binned_cosine_1Da,110.18049216270447
CASMI2022,massformer,completed,196,196,431,[M+H]+,486.259335227713,40,CASMI_MOL_1196988,full_query_candidate_set,4522,4522,0,0,2746.0,False,False,False,0.0003641660597232338,CC1CCC(NC(C)(C)C)(C2=C(OC(=O)c3ccc([N+](=O)[O-])cc3)C(=NC(C)(C)C)OC2=O)CC1,0.1262135922330097,True,binned_cosine_1Da,265.77213883399963
CASMI2022,massformer,completed,199,199,439,[M+H]+,336.064621637157,40,CASMI_MOL_1196991,full_query_candidate_set,4447,4447,0,0,2191.0,False,False,False,0.00045641259698767686,O=C(c1ccccc1)N1CCN(Nc2c(Cl)cccc2Cl)C1,0.14084507042253522,False,binned_cosine_1Da,214.16414189338684
CASMI2022,massformer,completed,200,200,442,[M+H]+,959.519496084228,40,CASMI_MOL_1196992,full_query_candidate_set,510,510,0,0,167.0,False,False,False,0.005988023952095809,CC(=O)OCC1OC(OCC2(C)C(O)CCC3(C)C2CCC2(C)C3CCC3C4CC(C)(O)CCC4(C(=O)O)CCC32C)C(OC2OC(C)C(O)C(O)C2O)C(OC2OCC(O)C(O)C2O)C1O,0.3492063492063492,True,binned_cosine_1Da,72.47228455543518
